road_age_years,daily_traffic,heavy_vehicle_pct,rainfall_mm,waterlogging_events,drainage_score,asphalt_quality,repair_count,avg_temperature,soil_stability,road_damage_index,predicted_damage,risk_level,x,y
15,12332,42.92844104502244,115,3,1,7,5,20,2,75.69872700897518,76.81732615228233,Critical,31,81
8,20177,42.358585072835105,396,8,3,7,9,18,10,69.57806288268651,64.1192121115076,Moderate,98,98
17,24718,18.875342776726004,108,15,7,8,3,10,8,43.48474231265623,44.57018507505312,Moderate,26,27
12,3911,37.270234006436354,358,2,9,5,9,36,4,42.72735980607621,42.44204847787416,Moderate,97,9
8,19799,48.7752228331086,357,3,4,7,6,12,7,51.99481909439362,49.81373438487314,Moderate,4,66
14,16194,31.129343902763413,386,2,2,4,6,18,7,65.65704485221111,70.53189596316189,Critical,88,92
4,5951,48.63139421843042,208,12,6,9,7,37,10,19.341674964550133,25.935161576444514,Healthy,91,15
1,41866,24.793542876500513,320,18,6,5,1,30,2,94.79976388056357,93.55706263216621,Critical,17,99
1,29333,56.63180699400674,170,0,9,3,5,37,7,23.428779299634737,26.822028763968035,Healthy,2,0
19,22673,34.36606422745056,303,5,4,5,2,33,1,97.9422505200261,104.10216593239474,Critical,27,81
16,49885,37.77713729359379,453,2,8,9,7,27,2,97.93169616688017,94.23169492467386,Critical,65,3
14,41870,6.724886284252362,310,2,3,8,3,18,5,60.63409950645092,53.15291191123273,Moderate,33,68
16,6565,14.364802542072685,184,15,2,1,3,35,8,92.38316718373595,88.37014179140004,Critical,85,84
5,23821,39.81136342590746,323,9,9,5,1,33,7,30.82717394442302,36.55989118054992,Moderate,21,3
9,26494,28.092870448024918,105,16,6,6,5,15,3,76.65960531720306,75.59707220280754,Critical,29,19
2,34941,32.949008475199605,380,6,8,10,5,21,10,3.95284075756667,5.324559035706599,Healthy,97,62
18,9624,8.463427480353523,145,12,10,2,0,18,9,15.030629439637796,18.999136820130914,Healthy,47,82
6,48162,50.877438112571134,163,10,9,6,7,19,5,76.66958194238484,76.09462542182064,Critical,64,34
9,47024,48.14780812629195,406,9,1,9,2,12,3,114.86459093402998,115.29910691493329,Critical,92,44
1,1835,15.194468664701724,478,6,1,4,0,38,7,28.20717217196411,29.464570906149625,Healthy,60,56
9,19646,39.88811464915587,77,5,5,3,9,16,4,70.01704768335345,64.83770939270784,Moderate,18,23
16,12824,50.007336640984946,355,0,9,9,0,35,1,49.62920794687613,42.67297372718198,Moderate,82,19
13,38335,40.246977502857995,51,16,7,2,0,17,5,96.2762538506708,97.75032153657214,Critical,51,27
9,4815,22.071895241271466,261,11,7,9,4,22,8,6.535567293640716,7.117583791490972,Healthy,40,37
13,3429,41.086113276299194,117,3,2,10,4,44,4,43.18022428276409,44.18904439026897,Moderate,92,23
9,42950,16.575396122576674,177,2,3,2,0,28,7,58.104970052279896,55.63131873704771,Moderate,96,83
11,42886,22.504024850368147,382,5,4,10,4,31,8,56.36640216776817,54.92839455467573,Moderate,80,23
4,45398,18.203830920894823,73,15,2,3,6,25,9,79.79314059253296,83.66365291154241,Critical,64,69
2,3607,35.63088063146136,302,12,10,7,4,24,9,-5.81207971016879,-5.606793526198942,Healthy,49,24
6,26650,10.952465572105172,417,8,9,2,8,11,5,39.34728604150739,46.83516493021492,Moderate,40,95
14,39698,56.332070919158625,279,10,5,1,3,30,6,123.6464086523947,131.72352251815488,Critical,32,80
4,33353,23.343179451457672,225,19,7,9,8,39,7,59.22352815293055,65.34756019993432,Moderate,99,80
6,37790,17.04335699081907,478,12,9,6,7,16,10,41.24758302845874,42.6648073253033,Moderate,85,68
19,12991,32.31023974810072,424,18,5,9,0,40,2,115.83523628375453,112.94832253962198,Critical,81,16
6,22168,20.23488001500938,270,2,6,3,3,44,9,17.243524381521325,21.21025003729691,Healthy,16,57
2,32099,34.419724751045436,491,11,4,3,6,13,1,107.66423537685485,108.44171092444657,Critical,95,72
18,40385,24.168003238014702,85,18,8,10,0,43,6,78.11298467938227,77.0970267965566,Critical,83,19
13,36919,12.263674592297244,51,7,1,3,7,10,6,87.96985581202436,80.40728834022705,Critical,54,1
9,32416,19.62423831149941,432,13,1,2,1,19,7,104.41458953924072,104.51413011538276,Critical,86,82
19,6580,29.11419147288389,410,8,5,6,7,39,2,99.07349788248733,98.75758784713253,Critical,91,8
13,8054,6.666127456379409,323,16,10,3,3,41,6,46.640321964711234,49.76105700867537,Moderate,45,62
11,25090,47.38533898581191,226,5,9,5,7,12,6,58.041740344079685,48.50884838973228,Moderate,89,82
1,41387,39.20035105247287,313,3,2,5,0,19,9,48.450151272555516,44.57845659087378,Moderate,58,67
7,16823,38.074778400309484,235,3,3,10,4,18,8,10.527232017486746,15.750732067883973,Healthy,70,5
15,47015,35.032746253552126,64,18,8,3,8,26,5,132.27141984070937,125.00677064676174,Critical,56,99
1,38341,37.467224477878766,450,11,5,3,6,12,7,86.19872970731095,82.76057094968996,Critical,19,10
12,16339,56.40585739889713,328,1,3,1,2,36,7,86.71348876823991,85.56383723685795,Critical,40,20
7,4491,5.471306594590738,243,16,6,6,3,44,5,41.849611348249745,38.599410324937224,Moderate,74,62
15,1706,7.628984031176209,247,14,6,3,9,13,7,61.008344477790814,55.32766705120706,Moderate,70,88
19,32957,15.532137546194129,398,9,5,1,6,13,3,116.19761840396818,120.27234663587575,Critical,37,29
1,16728,14.201575899623254,460,2,5,10,5,41,7,-4.358884781792562,-2.401793857169892,Healthy,26,81
17,7997,14.965695270805046,470,19,6,9,3,20,6,71.47743167211561,71.75230891475026,Critical,8,88
17,39001,41.95691372167576,354,3,2,1,2,15,6,111.10650083391096,117.4994452613279,Critical,67,20
3,39523,30.27158155775909,113,0,6,5,1,44,2,43.26717392144746,39.46153545510117,Moderate,37,22
12,26163,59.547838308408124,339,0,2,5,9,41,2,119.16402307999981,120.75330050818427,Critical,92,60
6,18718,17.478725314161967,67,17,3,2,8,32,7,78.59259634081874,80.74472209862633,Critical,89,29
11,22972,22.095655556512206,113,3,2,1,2,35,1,80.71370133548106,83.95402105463288,Critical,24,45
3,19231,59.133239424090696,411,14,1,6,6,43,9,104.72731654245521,105.2438985703559,Critical,13,59
8,40619,50.74669774412358,379,9,1,7,0,20,3,114.73517856879391,114.03340121783434,Critical,36,17
14,13126,30.8389571373193,407,16,9,9,7,30,6,71.1974187633211,66.24175957258306,Moderate,49,61
14,24595,35.50282870502944,300,11,4,8,0,33,3,93.31799531196349,88.20338071508186,Critical,91,96
10,41633,51.37478563590623,477,19,5,10,1,24,9,98.28446660546868,104.17006055178753,Critical,71,44
2,13118,31.453913532548043,66,11,10,3,0,12,10,-14.656117834723359,-17.61459449386679,Healthy,41,60
14,4317,16.33130479701464,492,15,7,9,3,11,7,44.4515570137029,38.15663913812347,Moderate,74,58
9,45980,50.5644496204912,190,4,2,1,1,16,1,121.61845818992862,122.708481390677,Critical,53,34
3,45115,34.57748702016039,357,15,10,6,0,14,4,61.44724935983162,62.11256456998485,Moderate,34,21
8,44158,13.417342844010172,493,16,9,10,0,38,5,60.68804432362525,62.91153901994568,Moderate,30,23
16,48631,32.80722071514187,475,14,4,2,1,41,7,150.46786563086675,148.47002552395395,Critical,97,86
2,40828,27.726185932827235,369,12,10,10,5,39,7,35.1856495337446,33.79757266455428,Healthy,45,50
6,16504,53.22633925349669,294,7,10,9,1,17,5,20.42330572427463,14.884861706503244,Healthy,99,64
12,4057,11.933048724838688,499,1,1,9,1,41,1,49.38745221041131,50.01547896322703,Moderate,16,14
5,27660,53.136539244641405,339,7,8,8,7,11,5,56.709224435095535,50.07397937593225,Moderate,84,27
2,38196,33.171605924565654,400,9,4,7,4,19,5,71.32083153601933,68.38689746246867,Moderate,89,41
16,1402,27.24004364896312,136,6,7,6,7,12,4,39.03573328340395,32.70149429725788,Healthy,91,19
5,9605,13.908195142161718,248,9,3,2,7,32,6,51.93234323879481,55.04914596076938,Moderate,52,99
15,16761,43.54498794512737,407,3,9,4,1,43,8,56.55523910840925,48.65884763575542,Moderate,21,42
12,28043,55.974369001052224,497,10,5,10,6,27,10,77.66507035916185,80.58260343208559,Critical,57,79
4,34635,25.64575446446259,210,8,5,7,8,42,5,59.00842472459894,61.73446153916578,Moderate,40,68
15,14779,18.28717503689584,189,3,3,6,7,42,8,45.08044966252559,47.2044106373062,Moderate,2,62
11,16155,35.51768043495363,125,2,9,9,8,26,5,8.46759800119102,10.519030787837664,Healthy,91,42
16,41978,48.790227163862866,68,10,3,5,7,15,3,137.5579474369995,128.1221448141473,Critical,62,78
6,34132,5.2072232002793175,442,2,2,6,3,22,8,37.22688218497457,34.8263720361483,Healthy,99,1
14,24851,39.72575900174861,379,17,9,10,9,30,4,96.85100634605557,94.47037331859022,Critical,65,87
18,16366,37.808380038424694,450,18,9,6,6,40,3,110.15513142212015,119.86521172488085,Critical,45,76
12,29408,22.498370219228804,99,13,10,8,8,30,3,62.77414439350838,56.216877826097985,Moderate,83,22
11,7571,29.828265198273368,281,10,4,8,8,42,6,57.40130414468449,62.70955679700543,Moderate,99,11
13,15017,18.58297732890015,344,1,4,6,3,37,8,30.641612506699683,30.87005547252336,Healthy,7,45
11,40236,48.443715587351356,474,1,10,8,6,15,10,30.410015747517587,33.77370423071446,Healthy,38,32
16,5150,39.89942133513592,443,1,6,7,5,17,5,46.64783971452271,45.178725748170876,Moderate,24,43
15,46833,34.29913921214419,61,9,9,1,2,22,1,109.90261741906743,102.11705991595758,Critical,78,24
15,20423,26.588940912980497,384,14,8,5,9,43,1,110.62704172255597,115.76224527229625,Critical,93,34
4,5137,21.02614123114027,64,11,10,10,5,31,3,-14.39680086589641,-11.382436403481577,Healthy,46,34
11,30992,50.25050673238873,77,10,3,10,7,10,6,73.0103127790924,72.06191604357069,Critical,33,64
19,46004,29.827421873846294,437,16,6,10,1,22,2,132.2359343717309,124.61670059083475,Critical,67,42
15,29902,32.579608091292,341,17,7,5,2,10,1,111.80261938800041,113.88033041842797,Critical,56,67
4,45921,33.64558017974079,424,13,6,10,7,19,7,67.29632899205254,71.03665527749743,Critical,85,61
13,14833,29.660181448736704,370,16,3,9,3,14,2,94.68067321077345,93.81675691687643,Critical,24,30
19,2381,19.084863443113306,299,14,9,7,3,29,8,37.72632043816492,37.55225488658007,Moderate,72,27
2,9154,11.61872421336786,147,11,4,7,1,22,2,14.94403506450457,19.709676771562897,Healthy,86,10
14,35235,10.419549694225738,352,15,2,10,9,19,1,114.26398765631652,116.66615533931815,Critical,61,31
4,14439,46.660438783737874,386,5,9,2,0,12,10,1.8875604594383706,11.275670583300965,Healthy,38,65
16,20122,17.294030226583125,88,1,3,8,6,43,2,56.28515515995689,56.43842080414365,Moderate,75,59
20,24956,8.062004822468657,87,1,6,3,3,43,2,56.5959072456811,62.86568721214831,Moderate,77,50
14,18264,48.86345736827373,349,15,5,9,5,39,7,107.23952518387165,95.04567503391773,Critical,6,58
15,45774,13.47339090733564,228,1,2,6,7,13,1,94.70688839976843,92.0767948313041,Critical,94,76
3,4149,39.38303504533447,146,7,1,9,6,43,3,50.384291469630696,48.970049823984304,Moderate,5,16
8,25660,23.625379929632476,429,6,9,9,6,41,5,38.33507050157292,35.738765368099976,Moderate,86,67
16,41660,11.956414118022021,331,0,3,7,5,30,7,59.62833261369472,62.37735330480428,Moderate,53,94
10,21528,27.796453858989793,287,3,7,10,3,33,6,14.47426142632949,14.951760054898891,Healthy,82,37
4,49904,5.814487362294383,213,10,9,8,3,18,8,14.062553562273415,11.443765658512746,Healthy,84,63
18,2168,51.25747403819082,146,19,9,2,8,33,1,121.25455151328005,126.04920089198438,Critical,18,2
2,46124,33.242387873802144,306,6,10,5,4,34,7,41.09341378687181,37.65519807236476,Moderate,46,53
17,36897,12.653800599937899,358,17,6,3,8,17,9,117.33564777152486,107.2694761255838,Critical,18,75
13,16032,18.033917511394158,311,3,8,1,8,38,7,42.41964196952283,49.95875513505002,Moderate,33,43
4,36294,29.638635567618966,342,16,9,6,3,34,6,67.7887914999854,65.21282174572568,Moderate,42,81
11,44827,15.387816054855175,307,10,3,9,1,44,9,61.56503501290685,66.05729084161591,Moderate,12,29
7,4516,19.772953882559722,298,10,6,2,1,37,4,51.96909337075751,48.43915686323079,Moderate,35,74
12,20751,34.39120603293948,294,19,5,9,8,28,10,80.79848448023208,79.30765639354215,Critical,24,87
10,31373,50.793495717111206,300,10,7,8,8,41,6,95.8058255440847,86.5390321455536,Critical,96,84
7,31270,27.101182712945644,172,14,7,9,2,37,6,55.07865017196035,46.50595669577863,Moderate,55,53
13,11386,44.43364004544516,374,13,9,5,4,44,10,54.23244149095077,61.542107049098185,Moderate,20,47
7,37323,53.21763174033566,218,16,1,2,4,17,3,152.0983108418303,148.46370824700313,Critical,33,34
17,49780,16.89655171628891,484,1,6,10,1,32,7,58.37262008421173,54.870300966070516,Moderate,24,67
10,15157,49.395558372118806,224,17,5,10,1,32,1,95.85803243885331,89.69594733742267,Critical,81,25
10,38879,46.65712090820651,318,15,4,6,9,41,8,126.04676938195023,124.18367676890439,Critical,10,71
4,40520,24.631551387147425,253,11,10,7,0,19,8,18.98784851763699,15.739076584405524,Healthy,18,87
20,40132,59.423597772547694,374,9,1,3,1,26,8,145.34787667255978,150.88391682535342,Critical,48,55
4,4626,19.441480428977634,115,15,4,6,6,44,9,33.78898110008977,31.71747159419091,Healthy,48,75
7,21400,19.014179631743254,364,2,10,6,0,44,4,8.468455095409793,9.356098606019103,Healthy,33,68
1,37643,47.474254055925876,373,7,7,8,0,12,6,38.72056213112264,34.9491372652257,Healthy,1,79
12,39265,28.906152492809632,108,1,4,1,8,38,7,80.59734391844087,81.32907054644376,Critical,29,63
13,16979,23.19372471295738,268,0,1,4,1,36,2,73.74998422757903,71.54594459231568,Critical,37,95
10,12529,14.826454293650663,422,13,10,1,3,40,6,60.790816637876574,57.853466844786276,Moderate,14,28
15,17645,47.093283701399926,315,3,1,8,2,43,8,76.09456993860356,73.02734207311515,Critical,74,96
13,27424,48.247699337484235,190,3,1,2,3,21,4,100.60317069460947,104.30680772211647,Critical,87,77
9,14382,36.161020177657726,285,8,10,8,6,34,5,42.60465294134705,30.253066450331183,Healthy,59,58
9,5025,57.65224872552551,435,2,5,3,9,11,8,60.416195966511445,58.94088340445241,Moderate,3,24
15,44226,22.498979873245982,267,4,7,8,1,39,3,69.50390793402782,66.40950341849398,Moderate,82,71
10,14844,17.079047501363547,64,0,9,6,1,18,6,-26.15775451339874,-27.108410811414416,Healthy,92,26
10,5175,42.2606722913954,351,18,8,1,8,32,1,114.30237601931293,119.9305244698603,Critical,13,98
8,31519,46.71247524398376,490,0,2,7,5,18,4,85.40334381844899,81.52035328853697,Critical,80,21
16,10174,17.36982838035023,187,9,9,7,6,29,6,30.231641827394718,28.688028656407006,Healthy,7,70
17,4443,9.213592034361227,455,11,4,6,4,10,3,75.0579509321092,70.60173646303691,Critical,76,99
5,22395,49.57840676225046,281,9,10,1,4,32,1,77.89326933905475,81.0165742087572,Critical,86,46
4,11725,58.707608550530686,138,1,5,5,3,27,6,26.10957600373856,27.273507846721067,Healthy,92,75
18,34461,40.45697573397564,126,15,5,1,7,41,3,155.1258511846781,154.18776197165522,Critical,10,54
19,42115,20.282679507914178,185,7,4,1,6,18,8,101.38242396814418,101.44208447323416,Critical,79,8
4,45548,59.81699347040356,454,13,6,6,9,20,7,112.21078053423084,113.88127953370136,Critical,49,53
7,32351,54.129664994689264,455,14,1,8,1,10,7,104.79896347679701,103.50800423522078,Critical,86,63
10,19196,33.23593554541617,159,15,2,1,1,20,8,96.4737607259598,89.37079280148086,Critical,75,98
18,47609,50.39267066630086,402,10,4,2,5,42,7,160.13234578663872,158.47610647791743,Critical,37,38
19,15254,49.87012877946317,350,11,4,5,0,39,5,118.11518514631256,112.35932745033801,Critical,23,82
4,15021,56.41394333204247,140,1,8,8,6,14,10,-13.687091210726228,-13.516306119094963,Healthy,94,91
10,47136,51.250811407540304,473,3,9,4,7,10,8,75.78930185276153,75.51742790236342,Critical,37,92
1,6724,40.402357977644044,419,2,4,5,9,19,8,27.501495579321436,26.128788403047473,Healthy,99,7
18,29690,38.5117045426079,455,8,6,10,7,22,8,75.37697258461237,77.73122665242684,Critical,61,26
5,2407,30.704650858238644,463,17,4,5,2,36,10,57.90864606808175,56.80443307395026,Moderate,55,68
15,9032,39.456710198391654,239,18,4,3,6,17,6,117.07646456469185,109.28489566567771,Critical,64,92
17,48340,48.73691225917105,122,6,9,6,0,37,2,101.67130039599948,92.8159449925666,Critical,89,98
3,18794,58.29706944664043,222,3,4,5,2,11,8,38.52783080151748,31.177400878934577,Healthy,16,32
12,20881,30.700804700016604,84,5,6,2,5,21,10,37.410084027135404,35.70426685786357,Moderate,99,95
2,21756,36.550926164381636,259,18,9,10,8,36,1,63.34105161695323,66.82904257506095,Moderate,16,84
1,41162,29.464302228232995,347,0,3,4,4,22,9,50.08834032681216,37.92409689165012,Moderate,26,9
17,30416,41.76687415408722,182,15,7,4,4,31,9,93.08014698408999,95.77814509459286,Critical,88,15
16,45354,39.64562772336927,332,10,7,7,8,24,6,113.21249387623357,105.82377259495553,Critical,93,10
5,26752,5.980858460649282,247,3,1,7,8,40,10,28.686595667047648,27.174288409344918,Healthy,24,18
15,13926,34.76388575053622,495,17,2,9,5,16,6,101.1722880398015,106.53734967986375,Critical,95,63
3,34765,9.866779263445771,81,4,5,10,4,44,6,-3.7907213751304365,3.5482485282073526,Healthy,75,51
7,15390,6.451098990304609,185,5,8,2,9,16,4,31.503135235156915,24.357576252822327,Healthy,48,76
11,39867,48.515843914658404,297,1,6,6,1,21,1,76.52841127902981,79.17121639615219,Critical,57,14
10,22939,19.225742418761527,408,11,7,2,7,23,1,90.69978479057922,97.16169360860178,Critical,84,41
9,28307,23.736029250801458,390,8,3,9,7,43,1,92.05192921997977,93.71064454608853,Critical,97,99
14,31828,8.524652318223641,195,19,6,2,6,18,5,103.52230798461859,103.81285079241144,Critical,0,95
13,29513,14.872514327189284,383,11,9,6,7,42,7,65.54590539894681,63.99816809034536,Moderate,12,82
2,25502,47.10826500417858,192,12,3,8,2,21,1,78.70456511879027,76.84539878250328,Critical,52,78
3,31063,32.14419566279415,283,16,6,6,2,43,1,88.79591694586775,92.57762574093374,Critical,20,37
7,23486,53.43676544025816,459,4,7,3,1,36,6,68.68341380269999,68.63325073572763,Moderate,0,85
18,47277,26.848317230675935,486,19,5,5,0,31,2,167.90322842825017,159.85595901584367,Critical,76,48
3,39258,19.778540466484753,93,12,10,4,2,27,2,39.698109557666754,44.7256253011671,Moderate,30,76
10,32692,24.117989795225803,81,12,8,1,2,27,7,63.00112619811032,60.5852565952323,Moderate,60,83
7,39384,44.20244864342975,280,9,8,5,6,16,9,53.17614726075292,58.36913174046501,Moderate,86,48
9,16958,35.52531197839673,77,14,6,10,9,13,8,33.64005021925782,35.39053343308733,Moderate,2,78
17,36016,54.73051641538353,472,14,7,5,8,25,2,161.28247860165004,155.9273940887411,Critical,74,70
11,18232,38.119282316388585,209,17,3,7,0,31,7,71.00060973658579,81.16995323219614,Critical,28,54
7,11748,32.11600146648267,382,17,7,7,7,29,5,81.95122711739543,71.49807869746553,Critical,47,21
14,11514,48.21639981377031,256,1,7,2,0,40,10,29.980487618308036,36.25409978492077,Moderate,81,42
19,23738,57.11436179033949,67,10,4,4,2,42,4,109.70239397686547,119.76174579258833,Critical,61,49
4,9695,24.57152511847338,152,12,10,1,3,22,10,5.3692342395631565,4.925776393610477,Healthy,24,83
6,9070,18.74319155910127,119,10,4,5,7,29,4,43.6595355074908,45.69451690802977,Moderate,33,18
10,28765,38.89195679617765,168,3,3,5,0,31,4,62.265985244767386,65.21933393100248,Moderate,17,90
7,42662,32.43800516346346,188,14,10,4,1,32,9,55.399930289208385,52.16855049043231,Moderate,64,71
13,31761,59.40520661756309,209,10,7,10,4,42,7,71.4970703273001,76.06817630156135,Critical,27,17
14,17698,30.429898128125334,281,17,5,7,5,39,7,92.35092730442156,89.73092316450195,Critical,3,9
4,16123,9.088235324819022,197,15,3,6,4,23,4,56.54986542724935,52.39965582188917,Moderate,20,49
8,36144,58.75529834276997,402,9,6,10,2,17,9,52.20723067452471,58.90095384144804,Moderate,69,48
5,26616,51.397282007644705,473,11,6,3,9,31,8,103.14610809644773,98.29503916895585,Critical,20,40
1,38146,14.803757917687983,441,12,6,2,6,13,10,58.01515411243644,54.39293918052407,Moderate,93,98
4,12182,54.75328892120781,292,8,2,4,0,44,4,90.8670454186651,83.06780243589341,Critical,19,14
3,25833,23.736675145195953,84,12,10,9,1,17,6,-7.810751994585914,-8.412225325364545,Healthy,40,22
9,34342,25.74115914939445,374,5,7,10,8,43,4,52.90101463146486,57.247051109422856,Moderate,95,75
8,32331,54.85153152991876,431,5,7,5,3,31,1,102.74248186874054,96.42037583132475,Critical,52,26
